evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note
PMID:24120179,PMID,24120179,Hypocaloric diet supplemented with probiotic cheese improves body mass index and blood pressure indices of obese hypertensive patients--a randomized double-blind placebo-controlled pilot study.,BMI,"A positive association was detected between TENSIA colonization and the extent of change of morning diastolic BP (r = 0.617, p = 0.0248) and a trend toward lower values of morning systolic BP (r = -0.527, p = 0.0640) at the end of the study after adjusting for BMI, age, and sex.;",p = 0.0248,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:36484872,PMID,36484872,"Effects of synbiotic supplementation on anthropometric indices and body composition in overweight or obese children and adolescents: a randomized, double-blind, placebo-controlled clinical trial.",waist,The waist-height ratio (WHtR) decreased significantly at the end of the intervention in comparison with baseline in the synbiotic group (0.54 ± 0.05 vs.,,,,,,,,n = 30,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:41366779,EUROPEPMC,41366779,"The effects of next generation probiotics on metabolic dysfunction-associated steatotic liver disease: a parallel, double-blind, randomized, placebo-controlled trial.",weight,"In the probiotic group, LL001 treatment improved alanine transaminase (87.3 ± 8.2 to 71.1 ± 6.0 U/L, P = 0.01) and aspartate transaminase levels (64.9 ± 4.9 to 50.0 ± 3.5 U/L, P < 0.01), LH001 group showed body weight reduction (78.4 ± 3.0 to 77.2 ± 2.8 kg, P = 0.01), and PPKID7 reduced cholesterol levels (186.1 ± 7.0 to 178.0 ± 7.9 mmol/L, P = 0.03).",P = 0.01,,,,,,,n = 85,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:41366779,EUROPEPMC,41366779,"The effects of next generation probiotics on metabolic dysfunction-associated steatotic liver disease: a parallel, double-blind, randomized, placebo-controlled trial.",lipid,"In the probiotic group, LL001 treatment improved alanine transaminase (87.3 ± 8.2 to 71.1 ± 6.0 U/L, P = 0.01) and aspartate transaminase levels (64.9 ± 4.9 to 50.0 ± 3.5 U/L, P < 0.01), LH001 group showed body weight reduction (78.4 ± 3.0 to 77.2 ± 2.8 kg, P = 0.01), and PPKID7 reduced cholesterol levels (186.1 ± 7.0 to 178.0 ± 7.9 mmol/L, P = 0.03).",P = 0.01,,,,,,,n = 85,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:22695039,PMID,22695039,Probiotics to adolescents with obesity: effects on inflammation and metabolic syndrome.,BMI,The average body mass index-for-age z-score was 2.6 ± 0.5.,,,,,,,,,abstract_auto_draft,,pending,variance signals: SD
PMID:41430243,PMID,41430243,"The effect of a sustainable diet and time-restricted eating and probiotic in heart failure with reduced ejection fraction patients: study protocol for a randomized, double-blind, and placebo-controlle",weight,"We hypothesize that the co-administration of SD and 10-hour TRE, either alone or in combination with probiotic supplementation, will result in weight loss and improvements in metabolic, hormonal, and echocardiographic markers in overweight and obese patients with heart failure with reduced ejection fraction compared to control individuals.;",,,,,,,,n = 25,abstract_auto_draft,,pending,variance signals: SD
EUROPEPMC:42120725,EUROPEPMC,42120725,Pasteurized Akkermansia muciniphila Muc,weight,"Here we show that MucT led to lower body weight regain versus placebo at the end of the weight maintenance period (MucT: 1.2 ± 0.7 kg, placebo: 3.2 ± 0.4 kg, P = 0.012).",P = 0.012,,,,,,,n = 90,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:41097469,EUROPEPMC,41097469,Effect of Probiotics Containing,lipid,"p = 0.030), and LDL-C (SMD: -0.251;",p = 0.030,,,,,,,,abstract_auto_draft,,pending,"variance signals: CI, p"
PMID:30967436,PMID,30967436,"Efficacy of Fish Oil and/or Probiotic Intervention on the Incidence of Gestational Diabetes Mellitus in an At-Risk Group of Overweight and Obese Women: A Randomized, Placebo-Controlled, Double-Blind C",glucose,"and placebo + placebo, 20 of 91, 22.0%) and the change in glucose, insulin, or HOMA2-IR (n = 364) did not differ among the intervention groups (P > 0.11 for all comparisons).;",P > 0.11,,,,,,,n = 364,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:29661605,PMID,29661605,Effect of alive probiotic on insulin resistance in type 2 diabetes patients: Randomized clinical trial.,glucose,"However, in probiotic responders (n = 22, patient with decrease in HOMA-IR) after supplementation a significant reduction in HbA1c by 0.39% (p = 0.022) as compared to non-responders was observed.",p = 0.022,,,,,,,n = 22,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:32698957,PMID,32698957,"The effect of synbiotic on glycemic profile and sex hormones in overweight and obese breast cancer survivors following a weight-loss diet: A randomized, triple-blind, controlled trial.",glucose,P = 0.006) and insulin resistance (HOMA-IR) (mean change (SD) from baseline of -4.0 (0.9);,P = 0.006,,,,,,,n = 38,abstract_auto_draft,,pending,"variance signals: SD, p"
