evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url
EUROPEPMC:41788730,PubMed,41788730,10.3389/fmed.2026.1728174,41788730,Impact of sleeve gastrectomy on bone metabolism in obese patients: from mechanisms to clinical prevention.,2026,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41788730
EUROPEPMC:41884636,PubMed,41884636,10.3389/fcvm.2026.1757348,41884636,"Engineered bacteria: a novel era for metabolic, cardiovascular and cerebrovascular diseases therapy.",2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41884636
EUROPEPMC:41901168,PubMed,41901168,10.3390/nu18060993,41901168,Anti-Obesogenic Effects of Culinary Herbs Through Modulation of Inflammation and Metabolic Pathways.,2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41901168
EUROPEPMC:41971399,PubMed,41971399,10.1016/j.fochx.2026.103798,41971399,Fermentation method outweighs geographic origin in shaping kefir's <i>in vitro</i> anti-obesity potential and probiotic properties.,2026,literature,medium,1,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/41971399
EUROPEPMC:41745391,PubMed,41745391,10.3390/jpm16020099,41745391,Probiotics as Microbiome Modulators in Male Infertility: Rethinking Dysbiosis Across the Gut-Testis Axis.,2026,literature,medium,1,needs_manual_classification,probiotic,,microbiome,true,https://europepmc.org/article/MED/41745391
EUROPEPMC:41880417,PubMed,41880417,10.1590/s0004-2803.24612025-087,41880417,EXPLORING THE IMPACT OF GUT MICROBIOTA MODULATION ON COLORECTAL CANCER THERAPY: A BIBLIOMETRIC ANALYSIS OF PROBIOTIC AND PREBIOTIC INTERVENTIONS.,2026,literature,medium,1,needs_manual_classification,probiotic;prebiotic,,microbiome,true,https://europepmc.org/article/MED/41880417
EUROPEPMC:41841409,PubMed,41841409,10.1002/smll.202514910,41841409,Bioengineered Probiotic-Prebiotic Hierarchical Microspheres With pH-Responsive Architecture Reprogram Immunometabolism in Obesity-Related Disorders.,2026,literature,medium,1,needs_manual_classification,probiotic;prebiotic,,,true,https://europepmc.org/article/MED/41841409
EUROPEPMC:41276282,PubMed,41276282,,41276282,Aging and the microbiome: implications for health and disease.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41276282
EUROPEPMC:41798990,PubMed,41798990,10.3389/frtra.2026.1703048,41798990,Microbiota management: a perspective for kidney transplant patients.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41798990
PMID:42139619,PubMed,42139619,10.36740/WLek/220666,42139619,"Clinical, endoscopic, morphological and microbiological characteristics of diverticular disease in patients with metabolic disorders.",2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/42139619/
PMID:42116498,PubMed,42116498,10.1016/j.foodres.2026.119257,42116498,Timing matters in type 2 diabetes: Early high-Fiber nutrition enhances glycemic control and reshapes gut microbiota.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/42116498/
PMID:42061563,PubMed,42061563,10.1016/j.jep.2026.121684,42061563,Oroxin A in Linggui Zhugan Decoction in the treatment of MASH by regulating cholesterol-bile acid metabolism.,2026,literature,medium,1,needs_manual_classification,,,lipid,true,https://pubmed.ncbi.nlm.nih.gov/42061563/
PMID:42060019,PubMed,42060019,10.1007/s40520-026-03403-6,42060019,Association between gut microbiota and sarcopenia in older adults: a cross-sectional analysis from the second wave of the Birjand Longitudinal Aging Study (BLAS).,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/42060019/
PMID:41895350,PubMed,41895350,10.1016/j.micpath.2026.108466,41895350,"Understanding gut microbiota dysbiosis as a plausible link between obstructive sleep apnea (OSA), viral infections, and lifestyle diseases.",2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41895350/
PMID:41657529,PubMed,41657529,10.1002/fsn3.71497,41657529,Association of Anti-Inflammatory Dietary Adherence With Biomarkers and Gut Microbiota Related to Colorectal Cancer Risk: A Retrospective Study.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41657529/
PMID:41580820,PubMed,41580820,10.1186/s13020-025-01305-9,41580820,Targeting G-protein-coupled receptors and gut microbiota: Ge-Lian Qi-Shen decoction elevates GLP-1 to combat non-alcoholic fatty liver disease.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41580820/
PMID:40587116,PubMed,40587116,10.2337/dc25-0728,40587116,Prediction of Weight Loss and Regain Based on Multiomic and Phenotypic Features: Results From a Calorie-Restricted Feeding Trial.,2026,literature,medium,1,needs_manual_classification,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/40587116/
PMID:42151830,PubMed,42151830,10.1186/s12876-026-04934-y,42151830,Short-term synbiotic supplementation and intrahepatic triglyceride content assessed by proton MR spectroscopy: a pilot study.,2026,literature,medium,1,needs_manual_classification,synbiotic,,lipid,true,https://pubmed.ncbi.nlm.nih.gov/42151830/
EUROPEPMC:41137026,PubMed,41137026,10.1186/s12967-025-07149-z,41137026,Akkermansia muciniphila: a microbial guardian against oxidative stress-gut microbiota crosstalk and clinical prospects.,2025,literature,medium,1,needs_manual_classification,,Akkermansia,microbiome,true,https://europepmc.org/article/MED/41137026
EUROPEPMC:41030554,PubMed,41030554,10.3389/fmicb.2025.1665101,41030554,<i>Akkermansia muciniphila</i> and osteoporosis: emerging role of gut microbiota in skeletal homeostasis.,2025,literature,medium,1,needs_manual_classification,,Akkermansia,microbiome,true,https://europepmc.org/article/MED/41030554
EUROPEPMC:41488302,PubMed,41488302,10.3389/fmicb.2025.1675155,41488302,"Mechanisms of gut microbiota in host fat deposition: metabolites, signaling pathways, and translational applications.",2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41488302
EUROPEPMC:41269489,PubMed,41269489,10.1007/s40520-025-03216-z,41269489,Effect of host and gut microbiota-altering interventions on sarcopenia or its defining parameters: a systematic review and meta-analysis of nutrition-based intervention studies.,2025,literature,medium,1,meta_analysis_or_systematic_review,,,microbiome,true,https://europepmc.org/article/MED/41269489
EUROPEPMC:40299326,PubMed,40299326,10.3390/biomedicines13040779,40299326,Intestinal Microbiota Modulation by Fecal Microbiota Transplantation in Nonalcoholic Fatty Liver Disease.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40299326
EUROPEPMC:41584842,PubMed,41584842,10.3389/fcell.2025.1698296,41584842,β-cell heterogeneity and molecular plasticity in type 2 diabetes: multi-omics perspectives and the role of gut microbiota.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41584842
EUROPEPMC:41097469,PubMed,41097469,10.3390/foods14193300,41097469,"Effect of Probiotics Containing <i>Lactobacillus plantarum</i> on Blood Lipids: Systematic Review, Meta-Analysis, and Network Pharmacological Analysis.",2025,literature,medium,1,meta_analysis_or_systematic_review,probiotic,Lactobacillus,lipid,true,https://europepmc.org/article/MED/41097469
EUROPEPMC:39857762,PubMed,39857762,10.3390/biomedicines13010179,39857762,Malnutrition and Its Influence on Gut sIgA-Microbiota Dynamics.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/39857762
EUROPEPMC:41295220,PubMed,41295220,10.3390/jpm15110518,41295220,Impact of Reducing Obesity in PCOS: Methods and Treatment Outcomes.,2025,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41295220
EUROPEPMC:41308055,PubMed,41308055,10.1177/07067437251394369,41308055,Oral Methods of Microbiota Manipulation for Depression Symptoms: A Systematic Review: Méthodes orales de manipulation du microbiote pour traiter les symptômes de dépression : Une revue systématique.,2025,literature,medium,1,meta_analysis_or_systematic_review,,,microbiome,true,https://europepmc.org/article/MED/41308055
EUROPEPMC:41120928,PubMed,41120928,10.1186/s12866-025-04408-3,41120928,A novel synbiotic formulation prevents calcium oxalate stones by restoring gut microbiota homeostasis.,2025,literature,medium,1,needs_manual_classification,synbiotic,,microbiome,true,https://europepmc.org/article/MED/41120928
EUROPEPMC:41516240,PubMed,41516240,10.3390/ijms27010365,41516240,From Gut Dysbiosis to Skin Inflammation in Atopic Dermatitis: Probiotics and the Gut-Skin Axis-Clinical Outcomes and Microbiome Implications.,2025,literature,medium,1,needs_manual_classification,probiotic,,microbiome,true,https://europepmc.org/article/MED/41516240
EUROPEPMC:41377642,PubMed,41377642,10.17925/hi.2025.19.2.3,41377642,"Gut Microbiome and Cardiovascular Health: Mechanisms, Therapeutic Potential and Future Directions.",2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41377642
PMID:41373754,PubMed,41373754,10.3390/ijms262311602,41373754,Akkermansia muciniphila in Metabolic Disease: Far from Perfect.,2025,literature,medium,1,needs_manual_classification,,Akkermansia,glucose,true,https://pubmed.ncbi.nlm.nih.gov/41373754/
PMID:41393538,PubMed,41393538,10.7759/cureus.96713,41393538,The Obesity Drug Revolution: New Frontiers in Pharmacotherapy.,2025,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/41393538/
PMID:40284712,PubMed,40284712,10.3390/microorganisms13040877,40284712,"Prebiotic Effects of Insoluble Konjac Glucomannan Derived from Edible ""Konnyaku"" on Weight Control.",2025,literature,medium,1,needs_manual_classification,prebiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/40284712/
PMID:40025880,PubMed,40025880,10.1080/17501911.2025.2473309,40025880,Epigenomic mechanisms of dietary prescriptions for obesity therapy.,2025,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40025880/
PMID:39914371,PubMed,39914371,10.1159/000541711,39914371,Breastfeeding and Health Benefits for the Mother-Infant Dyad: A Perspective on Human Milk Microbiota.,2025,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39914371/
PMID:39503979,PubMed,39503979,10.1007/s12602-024-10395-0,39503979,Synbiotic Effects of Lacticaseibacillus paracasei K56 and Prebiotics on the Intestinal Microecology of Children with Obesity.,2025,literature,medium,1,needs_manual_classification,prebiotic;synbiotic,Lacticaseibacillus,,true,https://pubmed.ncbi.nlm.nih.gov/39503979/
PMID:41003008,PubMed,41003008,10.3390/metabo15090624,41003008,Dietary Modulation of Metabolic Health: From Bioactive Compounds to Personalized Nutrition.,2025,literature,medium,1,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/41003008/
PMID:40895654,PubMed,40895654,10.7759/cureus.89207,40895654,Recent Trends in the Prevention and Management of Obesity Among Adults: A Systematic Review.,2025,literature,medium,1,meta_analysis_or_systematic_review,,,,true,https://pubmed.ncbi.nlm.nih.gov/40895654/
PMID:40772021,PubMed,40772021,10.1002/fsn3.70728,40772021,The Effect of Probiotics on the Improvement of Body Weight and Fat.,2025,literature,medium,1,needs_manual_classification,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/40772021/
PMID:40772014,PubMed,40772014,10.1002/fsn3.70592,40772014,"Erchen Decoction Offers Health Benefits in Regulating Obesity: Component Analysis, Network Pharmacology, and Experiment Verification.",2025,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40772014/
PMID:40642833,PubMed,40642833,10.1111/dom.16599,40642833,Quantitative analysis of the efficacy characteristics and influencing factors of weight loss drugs in children and adolescents.,2025,literature,medium,1,needs_manual_classification,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/40642833/
PMID:40572100,PubMed,40572100,10.3390/microorganisms13061211,40572100,Alleviation of Adipose Tissue Inflammation and Obesity Suppression by a Probiotic Strain That Induces GLP-1 Secretion.,2025,literature,medium,1,needs_manual_classification,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/40572100/
EUROPEPMC:39593945,PubMed,39593945,10.3390/foods13223529,39593945,"Probiotic, Postbiotic, and Paraprobiotic Effects of <i>Lactobacillus rhamnosus</i> as a Modulator of Obesity-Associated Factors.",2024,literature,medium,1,needs_manual_classification,probiotic;postbiotic,Lactobacillus,,true,https://europepmc.org/article/MED/39593945
EUROPEPMC:39062848,PubMed,39062848,10.3390/ijms25147608,39062848,The Role of <i>Lactobacillus plantarum</i> in Reducing Obesity and Inflammation: A Meta-Analysis.,2024,literature,medium,1,meta_analysis_or_systematic_review,,Lactobacillus,,true,https://europepmc.org/article/MED/39062848
EUROPEPMC:38732619,PubMed,38732619,10.3390/nu16091373,38732619,Insights into the Anti-Adipogenic and Anti-Inflammatory Potentialities of Probiotics against Obesity.,2024,literature,medium,1,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/38732619
EUROPEPMC:38534735,PubMed,38534735,10.3390/cimb46030119,38534735,Microbial-Based Bioactive Compounds to Alleviate Inflammation in Obesity.,2024,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/38534735
PMID:36943206,PubMed,36943206,10.23736/S2724-5985.23.03379-X,36943206,Association between intestinal microflora and obesity.,2024,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/36943206/
PMID:38030409,PubMed,38030409,10.1111/obr.13667,38030409,Beneficial effects of the probiotics and synbiotics supplementation on anthropometric indices and body composition in adults: A systematic review and meta-analysis.,2024,literature,medium,1,meta_analysis_or_systematic_review,probiotic;synbiotic,,body_composition,true,https://pubmed.ncbi.nlm.nih.gov/38030409/
EUROPEPMC:36458804,PubMed,36458804,10.1530/joe-22-0111,36458804,The gut microbiome: a core regulator of metabolism.,2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/36458804
EUROPEPMC:37280680,PubMed,37280680,10.1186/s12967-023-04230-3,37280680,Maternal microbiota and gestational diabetes: impact on infant health.,2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/37280680
EUROPEPMC:37316582,PubMed,37316582,10.1038/s41579-023-00904-3,37316582,The gut-liver axis and gut microbiota in health and liver disease.,2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/37316582
EUROPEPMC:36317983,PubMed,36317983,10.1021/acs.chemrev.2c00431,36317983,"Microbiome and Human Health: Current Understanding, Engineering, and Enabling Technologies.",2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/36317983
EUROPEPMC:37371961,PubMed,37371961,10.3390/antiox12061232,37371961,The Preventive Mechanisms of Bioactive Food Compounds against Obesity-Induced Inflammation.,2023,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/37371961
PMID:37772600,PubMed,37772600,10.1093/jas/skad338,37772600,"Effects of overfeeding on the digestive efficiency, voluntary physical activity levels, and fecal characteristics and microbiota of adult cats.",2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37772600/
PMID:37571301,PubMed,37571301,10.3390/nu15153365,37571301,Dietary Fat Modulation of Gut Microbiota and Impact on Regulatory Pathways Controlling Food Intake.,2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37571301/
PMID:37513229,PubMed,37513229,10.3390/molecules28145357,37513229,Weight Loss Supplements.,2023,literature,medium,1,needs_manual_classification,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37513229/
PMID:36768984,PubMed,36768984,10.3390/ijms24032665,36768984,Fermented Foods in the Management of Obesity: Mechanisms of Action and Future Challenges.,2023,literature,medium,1,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/36768984/
PMID:35531940,PubMed,35531940,10.1080/10408398.2022.2067116,35531940,Gut microbiota in bariatric surgery.,2023,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/35531940/
PMID:37513562,PubMed,37513562,10.3390/nu15143144,37513562,Probiotics and Polycystic Ovary Syndrome: A Perspective for Management in Adolescents with Obesity.,2023,literature,medium,1,needs_manual_classification,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/37513562/
EUROPEPMC:35370685,PubMed,35370685,10.3389/fphar.2022.841782,35370685,Nutraceuticals in the Modulation of the Intestinal Microbiota: Current Status and Future Directions.,2022,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/35370685
PMID:35103461,PubMed,35103461,10.23736/S2724-6507.22.03752-6,35103461,Akkermansia muciniphila as a novel powerful bacterial player in the treatment of metabolic disorders.,2022,literature,medium,1,needs_manual_classification,,Akkermansia,glucose,true,https://pubmed.ncbi.nlm.nih.gov/35103461/
PMID:35977666,PubMed,35977666,10.1016/j.jnutbio.2022.109122,35977666,Functional fiber enhances the effect of every-other-day fasting on insulin sensitivity by regulating the gut microecosystem.,2022,literature,medium,1,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/35977666/
PMID:35562794,PubMed,35562794,10.1186/s40168-022-01248-5,35562794,Elucidating the role of the gut microbiota in the physiological effects of dietary fiber.,2022,literature,medium,1,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/35562794/
EUROPEPMC:34828808,PubMed,34828808,10.3390/foods10112528,34828808,Characteristics of the Gut Microbiota and Potential Effects of Probiotic Supplements in Individuals with Type 2 Diabetes <i>mellitus</i>.,2021,literature,medium,1,needs_manual_classification,probiotic,,microbiome,true,https://europepmc.org/article/MED/34828808
EUROPEPMC:33802777,PubMed,33802777,10.3390/microorganisms9030618,33802777,Recognizing the Benefits of Pre-/Probiotics in Metabolic Syndrome and Type 2 Diabetes Mellitus Considering the Influence of <i>Akkermansia muciniphila</i> as a Key Gut Bacterium.,2021,literature,medium,1,needs_manual_classification,probiotic,Akkermansia,glucose,true,https://europepmc.org/article/MED/33802777
EUROPEPMC:34812127,PubMed,34812127,10.1080/19490976.2021.1994270,34812127,Serum metabolite profiling yields insights into health promoting effect of A. muciniphila in human volunteers with a metabolic syndrome.,2021,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/34812127
EUROPEPMC:34203876,PubMed,34203876,10.3390/microorganisms9061302,34203876,Gut Microbiota and Host Metabolism: From Proof of Concept to Therapeutic Intervention.,2021,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/34203876
EUROPEPMC:34884466,PubMed,34884466,10.3390/ijms222312661,34884466,Implications of Gut Microbiota in Complex Human Diseases.,2021,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/34884466
PMID:32698959,PubMed,32698959,10.1016/j.clnu.2020.05.025,32698959,Acute and chronic improvement in postprandial glucose metabolism by a diet resembling the traditional Mediterranean dietary pattern: Can SCFAs play a role?,2021,literature,medium,1,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/32698959/
EUROPEPMC:33292434,PubMed,33292434,10.1186/s13098-020-00603-6,33292434,Probiotics supplementation and insulin resistance: a systematic review.,2020,literature,medium,1,meta_analysis_or_systematic_review,probiotic,,glucose,true,https://europepmc.org/article/MED/33292434
EUROPEPMC:32549225,PubMed,32549225,10.3390/nu12061776,32549225,Microbiota and Lifestyle: A Special Focus on Diet.,2020,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/32549225
PMID:28618860,PubMed,28618860,10.3920/BM2016.0170,28618860,The effects of the Lactobacillus casei strain on obesity in children: a pilot study.,2017,literature,medium,1,needs_manual_classification,,Lactobacillus,,true,https://pubmed.ncbi.nlm.nih.gov/28618860/
PMID:22634320,PubMed,22634320,10.1016/j.micpath.2012.05.007,22634320,Comparative meta-analysis of the effect of Lactobacillus species on weight gain in humans and animals.,2012,literature,medium,1,meta_analysis_or_systematic_review,,Lactobacillus,weight,true,https://pubmed.ncbi.nlm.nih.gov/22634320/
EUROPEPMC:41978101,PubMed,41978101,10.3390/nu18071050,41978101,Energy-Metabolism-Enhancing Probiotics Enhance the Therapeutic Response to a Glucagon-like Peptide-1 Receptor Agonist.,2026,literature,medium,0,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/41978101
EUROPEPMC:42158523,PubMed,42158523,10.2147/ijn.s607382,42158523,"Nanobiotic-Enhanced Probiotics for Targeted Gut Delivery: Mechanisms, Therapeutic Applications, and Translational Challenges.",2026,literature,medium,0,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/42158523
EUROPEPMC:41815495,PubMed,41815495,10.3389/fvets.2026.1759381,41815495,The importance of prebiotics in managing colic in horses: focus on <i>Akkermansia muciniphila</i> and its anti-inflammatory potential.,2026,literature,medium,0,needs_manual_classification,prebiotic,Akkermansia,,true,https://europepmc.org/article/MED/41815495
EUROPEPMC:41683196,PubMed,41683196,10.3390/nu18030372,41683196,"Prebiotics and Gut Health: Mechanisms, Clinical Evidence, and Future Directions.",2026,literature,medium,0,needs_manual_classification,prebiotic,,,true,https://europepmc.org/article/MED/41683196
EUROPEPMC:41557725,PubMed,41557725,10.1371/journal.pbio.3003617,41557725,Targeting immunometabolism in cancer through pharmacological and lifestyle interventions.,2026,literature,medium,0,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41557725
PMID:42067693,PubMed,42067693,10.1007/s13659-026-00612-4,42067693,Diversity of oligosaccharides in lipooligosaccharides of Akkermansia muciniphila and its anti-atherosclerotic activity.,2026,literature,medium,0,needs_manual_classification,,Akkermansia,,true,https://pubmed.ncbi.nlm.nih.gov/42067693/
EUROPEPMC:40788133,PubMed,40788133,10.1128/iai.00503-24,40788133,Breaking down barriers: is intestinal mucus degradation by <i>Akkermansia muciniphila</i> beneficial or harmful?,2025,literature,medium,0,needs_manual_classification,,Akkermansia,,true,https://europepmc.org/article/MED/40788133
EUROPEPMC:40871736,PubMed,40871736,10.3390/nu17162708,40871736,Type 2 Diabetes and the Multifaceted Gut-X Axes.,2025,literature,medium,0,needs_manual_classification,,,,true,https://europepmc.org/article/MED/40871736
EUROPEPMC:40549339,PubMed,40549339,10.1007/s12602-025-10613-3,40549339,Recent Insights About Probiotics Related Pharmabiotics in Pharmacology: Prevention and Management of Diseases.,2025,literature,medium,0,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/40549339
EUROPEPMC:PMC12075107,publisher supplementary data,PMC12075107,,,ESPGHAN 57th Annual Meeting Abstracts,2025,literature,medium,0,needs_manual_classification,,,,true,
EUROPEPMC:PMC12496561,publisher supplementary data,PMC12496561,,,UEG Week 2025 Poster Presentations,2025,literature,medium,0,needs_manual_classification,,,,true,
EUROPEPMC:41601941,PubMed,41601941,10.3389/fendo.2025.1754430,41601941,Case Report: Lifestyle changes and probiotic supplementation for improving longstanding type 2 diabetes in a male undergoing testosterone replacement therapy.,2025,literature,medium,0,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/41601941
EUROPEPMC:41295329,PubMed,41295329,10.3390/metabo15110744,41295329,Personalized Delivery of Probiotics and Prebiotics via 3D Food Printing.,2025,literature,medium,0,needs_manual_classification,probiotic;prebiotic,,,true,https://europepmc.org/article/MED/41295329
EUROPEPMC:41321404,PubMed,41321404,10.1016/j.metop.2025.100419,41321404,"Probiotics, <i>prebiotics</i>, synbiotics, and FMT for glycemic control: A systematic review of clinical efficacy and mechanistic readouts in type 2 diabetes and related dysglycemia.",2025,literature,medium,0,meta_analysis_or_systematic_review,probiotic;prebiotic;synbiotic,,,true,https://europepmc.org/article/MED/41321404
EUROPEPMC:40952551,PubMed,40952551,10.1007/s13668-025-00698-1,40952551,Gut Health for Two: the Critical Role of Probiotics and Prebiotics in Pregnancy and Lactation.,2025,literature,medium,0,needs_manual_classification,probiotic;prebiotic,,,true,https://europepmc.org/article/MED/40952551
EUROPEPMC:41479668,PubMed,41479668,10.3389/fnut.2025.1716791,41479668,"Postbiotics in pediatric clinical practice: position paper from Special Group of Latin American Society of Pediatric Gastroenterology, Hepatology and Nutrition (LASPGHAN).",2025,literature,medium,0,needs_manual_classification,postbiotic,,,true,https://europepmc.org/article/MED/41479668
EUROPEPMC:41178959,PubMed,41178959,10.3389/fmicb.2025.1651965,41178959,"A comprehensive overview of the effects of probiotics, prebiotics and synbiotics on the gut-brain axis.",2025,literature,medium,0,needs_manual_classification,probiotic;prebiotic;synbiotic,,,true,https://europepmc.org/article/MED/41178959
EUROPEPMC:41170428,PubMed,41170428,10.3389/fmicb.2025.1697319,41170428,"Editorial: Probiotics for global health: advances, applications and challenges.",2025,literature,medium,0,needs_manual_classification,probiotic,,,true,https://europepmc.org/article/MED/41170428
PMID:40892275,PubMed,40892275,10.1007/s40519-025-01784-7,40892275,Post-bariatric surgery quality-of-life decline: analysis of the gut-brain axis.,2025,literature,medium,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40892275/
PMID:40573134,PubMed,40573134,10.3390/nu17122023,40573134,Combined Phytochemical Sulforaphane and Dietary Fiber Inulin Contribute to the Prevention of ER-Negative Breast Cancer via PI3K/AKT/MTOR Pathway and Modulating Gut Microbial Composition.,2025,literature,medium,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40573134/
PMID:40736492,PubMed,40736492,,40736492,Top 20 Research Studies of 2024 for Primary Care Physicians.,2025,literature,medium,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40736492/
PMID:40557185,PubMed,40557185,10.31138/mjr.030624.dra,40557185,Dietary Recommendations from the Moroccan Society for Rheumatology (SMR) for Patients with Chronic Inflammatory Rheumatic Diseases.,2025,literature,medium,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40557185/
PMID:40178689,PubMed,40178689,10.1186/s40643-025-00861-0,40178689,Phycochemistry and pharmacological significance of filamentous cyanobacterium Spirulina sp.,2025,literature,medium,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40178689/
PMID:40099634,PubMed,40099634,10.1097/BOR.0000000000001090,40099634,Nutritional guidance in spondyloarthritis: confronting the evidence gap.,2025,literature,medium,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/40099634/
PMID:41022286,PubMed,41022286,10.1016/j.advnut.2025.100526,41022286,Probiotics and Synbiotics Supplementation Reduce Inflammatory Cytokines in Individuals with Prediabetes and Type 2 Diabetes Mellitus: Findings from a Systematic Review Meta-analysis.,2025,literature,medium,0,meta_analysis_or_systematic_review,probiotic;synbiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/41022286/
EUROPEPMC:38791478,PubMed,38791478,10.3390/ijms25105441,38791478,Postbiotics as Metabolites and Their Biotherapeutic Potential.,2024,literature,medium,0,needs_manual_classification,postbiotic,,,true,https://europepmc.org/article/MED/38791478
EUROPEPMC:39335866,PubMed,39335866,10.3390/foods13182937,39335866,A Comprehensive Overview of Postbiotics with a Special Focus on Discovery Techniques and Clinical Applications.,2024,literature,medium,0,needs_manual_classification,postbiotic,,,true,https://europepmc.org/article/MED/39335866
EUROPEPMC:39599742,PubMed,39599742,10.3390/nu16223955,39599742,"Health Benefits of Prebiotics, Probiotics, Synbiotics, and Postbiotics.",2024,literature,medium,0,needs_manual_classification,probiotic;prebiotic;synbiotic;postbiotic,,,true,https://europepmc.org/article/MED/39599742
EUROPEPMC:PMC11094350,publisher supplementary data,PMC11094350,,,ESPGHAN 56th Annual Meeting Abstracts,2024,literature,medium,0,needs_manual_classification,,,,true,
PMID:38946112,PubMed,38946112,10.1111/1751-7915.14520,38946112,Role of breastfeeding in disease prevention.,2024,literature,medium,0,needs_manual_classification,,,,true,https://pubmed.ncbi.nlm.nih.gov/38946112/
